listing_id,name,street,type,bathrooms,district,region,planning_area,subszone,built_year,no_of_units,area_size,date_listed,price,bedrooms,tenure_remains,tenure_years
2809699,the watergardens at canberra,canberra drive,apartment,2.0,27,north region,sembawang,sembawang springs,1930.0,448.0,958.0,2021-12-17,1430000.0,3.0,99,99
3916617,irwell hill residences,2 irwell hill ,apartment,2.0,9,central region,river valley,leonie hill,1976.0,540.0,657.0,2021-12-11,1925000.0,2.0,99,99
5274172,the lumos,9 leonie hill ,apartment,3.0,9,central region,river valley,leonie hill,2011.0,53.0,1754.0,2021-08-23,4416500.0,3.0,1000000,999
8431873,hyll on holland,holland road,condominium,2.0,10,central region,bukit timah,leedon park,1985.0,319.0,936.0,2021-12-12,2763200.0,3.0,1000000,999
9612380,mori,guillemard road,apartment,2.0,14,central region,geylang,aljunied,2026.0,137.0,721.0,2021-12-31,1498200.0,2.0,1000000,999
9796018,scotts square,scotts road,apartment,1.0,9,central region,orchard,boulevard,2011.0,338.0,624.0,2021-09-22,2101000.0,1.0,1000000,999
3332473,caspian,62 lakeside drive ,condominium,1.0,22,west region,jurong west,taman jurong,2012.0,712.0,463.0,2021-10-12,756800.0,1.0,99,99
8984524,cairnhill 16,cairnhill rise,apartment,4.0,9,central region,newton,cairnhill,2023.0,39.0,1744.0,2022-01-02,6314000.0,4.0,1000000,999
8427435,neu at novena,moulmein rise,apartment,4.0,11,central region,novena,moulmein,2023.0,87.0,1303.0,2021-12-21,3388000.0,4.0,1000000,999
5811788,guillemard suites,213 guillemard road ,apartment,2.0,14,central region,geylang,aljunied,2017.0,146.0,635.0,2021-09-17,935000.0,2.0,1000000,999
3235551,midtown modern,tan quee lan street,apartment,2.0,7,central region,downtown core,bugis,1930.0,558.0,764.0,2022-01-01,2528900.0,3.0,99,99
3793565,fyve derbyshire,derbyshire road,apartment,1.0,11,central region,novena,moulmein,2021.0,71.0,592.0,2021-12-26,1734700.0,2.0,1000000,999
1533862,meyer mansion,meyer road,apartment,3.0,15,central region,marine parade,mountbatten,1930.0,200.0,1399.0,2021-12-19,3850000.0,3.0,1000000,999
4235971,marina bay suites,central boulevard,condominium,3.0,1,central region,downtown core,central subzone,2013.0,221.0,1603.0,2021-10-03,3960000.0,3.0,99,99
5261975,icon,10 gopeng street ,apartment,1.0,2,central region,downtown core,tanjong pagar,2007.0,646.0,570.0,2021-02-10,1320000.0,1.0,99,99
7753936,marina one residences,21 marina way ,apartment,5.0,1,central region,downtown core,central subzone,2017.0,1042.0,7244.0,2021-12-31,19918800.0,5.0,99,99
4728537,robertson 100,100 robertson quay ,apartment,1.0,9,central region,singapore river,robertson quay,2004.0,186.0,678.0,2021-11-17,1747800.0,1.5,1000000,999
4562484,pasir panjang road,pasir panjang road,apartment,2.0,5,central region,queenstown,pasir panjang 1,1994.0,,657.0,2021-10-31,1650000.0,2.0,0,99
7668734,marina one residences,marina way,apartment,2.0,1,central region,downtown core,central subzone,2017.0,1042.0,1119.0,2021-10-05,2915000.0,2.0,99,99
9814961,the hyde,11 balmoral road ,condominium,1.0,10,central region,tanglin,nassim,1965.0,117.0,495.0,2021-12-09,1556500.0,1.0,1000000,999
8353649,the sail @ marina bay,marina boulevard,apartment,1.0,1,central region,downtown core,central subzone,2008.0,1111.0,657.0,2021-10-03,1408000.0,1.0,99,99
2625050,reflections at keppel bay,27 keppel bay view ,condominium,,4,central region,bukit merah,maritime square,2011.0,1129.0,8277.0,2021-07-06,18980500.0,5.0,99,99
6929072,icon,gopeng street,apartment,1.0,2,central region,downtown core,tanjong pagar,2007.0,646.0,570.0,2021-10-12,1243000.0,1.0,99,99
8371794,simei green condominium,1 simei street 4 ,condominium,2.0,18,east region,tampines,simei,1999.0,602.0,1357.0,2021-01-05,1210000.0,3.5,99,99
8890785,sengkang grand residences,compassvale bow,apartment,1.0,19,north-east region,sengkang,compassvale,2023.0,680.0,678.0,2021-12-31,1149500.0,2.0,99,99
1844419,rv residences,471 river valley road ,condominium,1.0,10,central region,tanglin,chatsworth,2015.0,248.0,452.0,2021-10-10,1097800.0,1.0,999,999
2384365,terrasse,terrasse lane,condominium,2.0,19,north-east region,hougang,kovan,2014.0,414.0,958.0,2021-12-01,1298000.0,2.0,99,99
5324202,margaret ville,20 margaret drive ,apartment,1.0,3,central region,queenstown,margaret drive,2021.0,309.0,527.0,2021-12-06,1210000.0,1.0,99,99
9482531,west bay condominium,west coast crescent,condominium,2.0,5,west region,clementi,clementi west,1993.0,318.0,1281.0,2021-12-12,1441000.0,3.0,99,99
4643694,the gazania,7 how sun drive ,condominium,4.0,19,north-east region,serangoon,upper paya lebar,1930.0,250.0,1744.0,2021-12-23,3865400.0,4.0,1000000,999
5118537,the hillier,6 hillview rise ,apartment,1.0,23,west region,bukit batok,hillview,2016.0,528.0,624.0,2021-12-30,1012000.0,2.0,99,99
8458911,eco,259 bedok south avenue 3 ,condominium,2.0,16,east region,bedok,bedok south,2017.0,748.0,980.0,2021-10-06,1688500.0,2.5,99,99
1667288,reflections at keppel bay,1 keppel bay view ,condominium,3.0,4,central region,bukit merah,maritime square,2011.0,1129.0,1625.0,2021-08-12,3740000.0,3.0,99,99
8026484,8@woodleigh,woodleigh close,condominium,1.0,13,central region,toa payoh,woodleigh,2012.0,330.0,398.0,2021-10-08,715000.0,0.0,99,99
4247408,the quintet,46 choa chu kang street 64 ,condominium,3.0,23,west region,choa chu kang,yew tee,2006.0,459.0,1301.0,2021-04-14,1199000.0,3.0,99,99
9865213,the landmark,chin swee road,condominium,2.0,3,central region,outram,pearl's hill,2020.0,396.0,765.0,2021-12-23,1870000.0,2.0,99,99
7083605,brookvale drive,brookvale drive,condominium,2.0,21,west region,clementi,sunset way,2024.0,,700.0,2021-10-12,1270500.0,2.0,0,99
6754936,park nova,tomlinson road,apartment,3.0,10,central region,orchard,tanglin,1930.0,54.0,2207.0,2021-12-30,10499500.0,3.5,1000000,999
7368946,kent ridge hill residences,south buona vista road,apartment,2.0,5,central region,queenstown,pasir panjang 2,1930.0,548.0,958.0,2021-12-08,1921700.0,3.0,99,99
1125633,juniper hill,ewe boon road,apartment,4.0,10,central region,tanglin,nassim,1930.0,115.0,1970.0,2021-12-31,6374500.0,4.0,1000000,999
5466857,legenda at joo chiat,23 joo chiat lane ,condominium,3.0,15,central region,geylang,geylang east,2004.0,100.0,1216.0,2022-01-01,1595000.0,3.0,99,99
5330653,the reef at king’s dock,18 harbourfront avenue ,condominium,2.0,4,central region,bukit merah,maritime square,1960.0,429.0,678.0,2021-12-21,1538900.0,2.0,99,99
6477200,ripple bay,2 pasir ris link ,condominium,2.0,18,east region,pasir ris,pasir ris park,2015.0,679.0,775.0,2021-10-17,1017500.0,2.0,99,99
5001152,kingsford waterbay,upper serangoon view,apartment,2.0,19,north-east region,hougang,kangkar,2018.0,1165.0,850.0,2021-12-21,1119500.0,3.0,99,99
9078058,volari,balmoral road,condominium,3.0,10,central region,newton,goodwood park,2012.0,85.0,1636.0,2021-10-07,5005000.0,3.0,1000000,999
5431541,petit jervois,jervois road,apartment,1.0,10,central region,tanglin,chatsworth,1930.0,55.0,775.0,2021-12-27,2439600.0,2.0,1000000,999
3941404,fourth avenue residences,8 fourth avenue ,apartment,2.0,10,central region,bukit timah,coronation road,1960.0,476.0,1109.0,2022-01-01,2673000.0,3.5,99,99
4394588,wilshire residences,30 farrer road ,apartment,,10,central region,tanglin,tyersall,2024.0,85.0,463.0,2021-12-29,1309000.0,1.0,1000000,999
9354621,visioncrest,37 oxley rise ,apartment,1.0,9,central region,museum,dhoby ghaut,2007.0,265.0,861.0,2021-12-14,1925000.0,1.5,1000000,999
4551088,belle vue residences,oxley walk,condominium,4.0,9,central region,river valley,oxley,2010.0,176.0,2001.0,2021-12-09,5060000.0,3.0,1000000,999
9078552,sennett residence,pheng geck avenue,condominium,2.0,13,central region,toa payoh,sennett,2016.0,332.0,893.0,2021-12-22,1595000.0,2.0,99,99
8459806,stirling residences,21 stirling road ,apartment,1.0,3,central region,queenstown,mei chin,2021.0,1259.0,441.0,2021-12-07,1155000.0,1.0,99,99
7718384,the lumos,9 leonie hill ,apartment,3.0,9,central region,river valley,leonie hill,2011.0,53.0,1754.0,2021-06-21,4370300.0,3.0,1000000,999
3734250,the creek @ bukit,toh tuck road,condominium,4.0,21,central region,bukit timah,anak bukit,2017.0,260.0,1722.0,2021-10-12,2783000.0,4.0,1000000,999
1129634,margaret ville,margaret drive,apartment,1.0,3,central region,queenstown,margaret drive,2021.0,309.0,657.0,2021-12-12,1479500.0,2.0,99,99
8029042,sea esta,pasir ris link,condominium,2.0,18,east region,pasir ris,pasir ris park,2015.0,376.0,1120.0,2021-10-03,1320000.0,3.0,99,99
1582386,the antares,25 mattar road ,apartment,2.0,14,central region,geylang,macpherson,2022.0,265.0,883.0,2021-12-28,1705000.0,3.0,99,99
9581392,coastline residences,7 amber road ,apartment,,15,central region,marine parade,marine parade,1960.0,144.0,452.0,2021-12-12,1169300.0,1.0,1000000,999
2548992,view at kismis,lorong kismis,apartment,5.0,21,central region,bukit timah,anak bukit,1960.0,186.0,7700.0,2021-12-30,9570000.0,6.0,99,99
7403705,jalan lempeng,20 jalan lempeng ,condominium,3.0,5,west region,clementi,faber,,,1238.0,2021-04-13,2251500.0,4.0,99,99
5645883,neu at novena,27 moulmein rise ,apartment,2.0,11,central region,novena,moulmein,2023.0,87.0,861.0,2021-12-10,2460700.0,3.0,1000000,999
9516593,suites @ guillemard,70 lim ah woo road ,apartment,1.0,15,central region,geylang,geylang east,2014.0,72.0,527.0,2021-09-22,954800.0,1.0,1000000,999
6696406,pasir ris 8,pasir ris drive 8,apartment,3.0,18,east region,pasir ris,pasir ris central,1930.0,487.0,1463.0,2021-12-12,2704900.0,4.0,99,99
8197215,dahlia park condominium,flora drive,condominium,2.0,17,east region,pasir ris,flora drive,2003.0,299.0,1119.0,2021-12-08,1375000.0,3.0,1000000,999
1770358,the greenwich,seletar road,condominium,1.0,28,north-east region,serangoon,seletar hills,2014.0,319.0,603.0,2021-12-04,792000.0,1.0,99,99
4258112,verdale,de souza avenue,apartment,1.0,21,central region,bukit timah,anak bukit,1960.0,258.0,570.0,2021-12-15,1034000.0,2.0,99,99
3214976,amber park,amber gardens,condominium,2.0,15,central region,marine parade,marine parade,1986.0,592.0,678.0,2021-12-29,1967900.0,2.0,1000000,999
8903798,verdale,12 de souza avenue ,apartment,2.0,21,central region,bukit timah,anak bukit,1960.0,258.0,732.0,2021-12-10,1429400.0,2.0,99,99
5777652,studio 3,28 shanghai road ,apartment,1.0,10,central region,tanglin,chatsworth,2005.0,66.0,936.0,2021-12-26,2200000.0,0.0,1000000,999
9014170,parc elegance,telok kurau road,apartment,3.0,15,east region,bedok,frankel,2013.0,157.0,1572.0,2021-09-30,2090000.0,4.0,1000000,999
7130980,park colonial,woodleigh lane,condominium,1.0,13,central region,toa payoh,woodleigh,2021.0,805.0,603.0,2021-12-12,1449800.0,2.0,99,99
8000011,blossom residences,30 segar road ,condominium,2.0,23,west region,bukit panjang,saujana,2014.0,602.0,968.0,2021-09-27,1086800.0,3.0,99,99
1080733,the line @ tanjong rhu,6 tanjong rhu road ,condominium,1.0,15,central region,kallang,tanjong rhu,2016.0,130.0,829.0,2021-08-06,1974500.0,1.0,1000000,999
6483822,24 one residences,241 pasir panjang road ,apartment,2.0,5,central region,queenstown,pasir panjang 1,2019.0,24.0,624.0,2021-12-27,1485000.0,2.0,1000000,999
9514554,tre residences,geylang east avenue 1,condominium,2.0,14,central region,geylang,aljunied,2018.0,250.0,861.0,2021-10-12,1672000.0,3.0,99,99
6785076,parc olympia,52 flora drive ,condominium,2.0,17,east region,pasir ris,flora drive,2015.0,486.0,797.0,2021-12-06,990000.0,2.0,99,99
2447409,mooi residences,139 holland road ,apartment,3.0,10,central region,bukit timah,leedon park,1930.0,24.0,1281.0,2022-01-01,3400000.0,3.5,1000000,999
1935277,hedges park condominium,flora drive,condominium,3.0,17,east region,pasir ris,flora drive,2015.0,501.0,1539.0,2021-12-05,1859000.0,4.0,99,99
3623004,the venue residences,tai thong crescent,apartment,2.0,13,central region,toa payoh,sennett,2017.0,266.0,840.0,2021-11-27,1428900.0,2.0,99,99
8159567,the interweave,21 kim keat road ,apartment,1.0,12,central region,novena,balestier,2014.0,169.0,388.0,2021-11-23,748000.0,1.0,1000000,999
5728209,avenue south residence,11 silat avenue ,apartment,2.0,3,central region,bukit merah,kampong tiong bahru,1930.0,1074.0,947.0,2021-12-19,2388100.0,3.0,99,99
8742519,seven palms sentosa cove,cove drive,condominium,3.0,4,central region,southern islands,sentosa,2013.0,41.0,2723.0,2021-12-22,10450000.0,3.0,103,99
9734357,reignwood hamilton scotts,37 scotts road ,apartment,4.0,9,central region,newton,newton circus,2012.0,56.0,2756.0,2021-12-03,10230000.0,3.0,1000000,999
6985392,dairy farm residences,dairy farm lane,apartment,2.0,23,west region,bukit panjang,dairy farm,1930.0,460.0,710.0,2021-12-31,1221000.0,2.0,99,99
1164415,reflections at keppel bay,keppel bay view,condominium,2.0,4,central region,bukit merah,maritime square,2011.0,1129.0,1281.0,2021-10-22,2541000.0,3.0,99,99
9855330,fourth avenue residences,fourth avenue,apartment,2.0,10,central region,bukit timah,coronation road,1930.0,476.0,915.0,2022-01-01,2266000.0,3.5,99,99
6110654,avenue south residence,13 silat avenue ,apartment,1.0,3,central region,bukit merah,kampong tiong bahru,1930.0,1074.0,657.0,2021-12-09,1735800.0,2.0,99,99
9334709,myra,meyappa chettiar road,apartment,2.0,13,central region,toa payoh,potong pasir,1930.0,85.0,667.0,2021-12-30,1485000.0,2.0,1000000,999
1157244,simei street 1,simei street 1,condominium,2.0,18,east region,tampines,simei,1996.0,,1270.0,2021-10-12,1570800.0,4.0,0,99
8977571,forett@bukit timah,32 toh tuck road ,apartment,3.0,21,central region,bukit timah,anak bukit,1930.0,,1302.0,2021-11-26,2943600.0,4.0,1000000,999
5218243,77 @ east coast,77 upper east coast road ,apartment,3.0,15,east region,bedok,frankel,2022.0,41.0,1087.0,2022-01-05,1980000.0,3.0,1000000,999
2528451,fourth avenue residences,fourth avenue,apartment,1.0,10,central region,bukit timah,coronation road,1930.0,476.0,506.0,2021-12-26,1360700.0,1.0,99,99
4711143,dahlia park condominium,1 flora drive ,condominium,2.0,17,east region,pasir ris,flora drive,2003.0,299.0,1119.0,2021-12-26,1375000.0,2.0,1000000,999
6078809,kent ridge hill residences,south buona vista road,apartment,4.0,5,central region,queenstown,pasir panjang 2,1930.0,548.0,1830.0,2021-12-20,3168000.0,4.5,99,99
6058489,the atelier,makeway avenue,apartment,2.0,9,central region,novena,moulmein,1930.0,120.0,872.0,2021-12-18,2541000.0,2.0,1000000,999
2122019,sky everton,everton road,apartment,4.0,2,central region,bukit merah,everton park,1930.0,262.0,1346.0,2021-12-18,4068900.0,4.0,1000000,999
7284473,midwood,8 hillview rise ,condominium,2.0,23,west region,bukit batok,hillview,1930.0,564.0,904.0,2022-01-01,1507000.0,3.5,99,99
1377903,the glyndebourne,38 trevose crescent ,condominium,5.0,11,central region,novena,dunearn,2013.0,150.0,2756.0,2021-09-10,6248000.0,4.0,1000000,999
1803520,flamingo valley,siglap road,condominium,2.0,15,east region,bedok,frankel,2014.0,393.0,861.0,2021-12-14,1746800.0,2.0,1000000,999
2759425,the mercury,38 shanghai road ,apartment,1.0,10,central region,tanglin,chatsworth,2012.0,67.0,635.0,2021-08-31,1452000.0,2.0,1000000,999
4938484,royal hallmark,haig lane,apartment,5.0,15,central region,marine parade,katong,2025.0,32.0,2077.0,2021-12-17,3883000.0,5.0,1000000,999
5165027,forett@bukit timah,32 toh tuck road ,apartment,2.0,21,central region,bukit timah,anak bukit,1930.0,,1119.0,2021-11-29,2240700.0,3.0,1000000,999
5506630,parc greenwich,31 fernvale lane ,condominium,2.0,28,north-east region,sengkang,fernvale,2026.0,496.0,980.0,2022-01-02,1258400.0,3.0,99,99
4452480,kembangan plaza,18 jalan masjid ,apartment,2.0,14,east region,bedok,kembangan,1993.0,18.0,882.0,2021-10-24,1210000.0,3.0,1000000,999
9137496,wilshire residences,farrer road,apartment,2.0,10,central region,tanglin,tyersall,2024.0,85.0,840.0,2021-12-26,2409000.0,3.0,1000000,999
7349440,the coast at sentosa cove,ocean drive,condominium,4.0,4,central region,southern islands,sentosa,2009.0,249.0,2336.0,2021-10-10,4389000.0,4.0,99,99
6918937,the waterside,7 tanjong rhu road ,condominium,4.0,15,central region,kallang,tanjong rhu,1992.0,502.0,2400.0,2021-12-10,4840000.0,4.0,1000000,999
6915608,caribbean at keppel bay,6 keppel bay drive ,condominium,3.0,4,central region,bukit merah,maritime square,2004.0,969.0,1280.0,2021-11-21,2497000.0,3.0,99,99
8112409,sky vue,bishan street 15,condominium,2.0,20,central region,bishan,bishan east,2016.0,694.0,829.0,2021-12-12,1815000.0,2.0,99,99
8776120,marina collection,cove drive,condominium,4.0,4,central region,southern islands,sentosa,2011.0,124.0,3789.0,2021-11-06,7755000.0,4.5,99,99
2789433,the woodleigh residences,31 bidadari park drive ,apartment,2.0,13,central region,toa payoh,bidadari,1960.0,667.0,850.0,2021-12-30,1980000.0,3.0,99,99
4447682,reignwood hamilton scotts,scotts road,apartment,3.0,9,central region,newton,newton circus,2012.0,56.0,2756.0,2021-11-16,8786800.0,3.0,1000000,999
1032320,one pearl bank,1 pearl bank ,apartment,1.0,3,central region,outram,pearl's hill,1930.0,774.0,560.0,2021-12-24,1717100.0,1.0,99,99
4514505,v on shenton,5a shenton way ,apartment,1.0,1,central region,downtown core,cecil,2017.0,510.0,474.0,2021-08-23,1534500.0,0.0,99,99
6349408,zyanya,lorong 25a geylang,apartment,4.0,14,central region,geylang,aljunied,1930.0,34.0,1302.0,2021-12-12,2506400.0,4.0,1000000,999
8024950,lake grande,8 jurong lake link ,condominium,2.0,22,west region,jurong west,hong kah,2019.0,710.0,721.0,2021-09-22,1375000.0,2.0,99,99
2140604,parc riviera,101 west coast vale ,condominium,2.0,5,west region,clementi,west coast,2019.0,752.0,990.0,2021-12-30,1705000.0,3.0,99,99
8773971,urbana,1 river valley close ,condominium,3.0,9,central region,river valley,institution hill,2007.0,126.0,1313.0,2021-05-07,3300000.0,3.0,1000000,999
8960947,nyon,amber road,apartment,2.0,15,central region,marine parade,marine parade,2021.0,92.0,818.0,2022-01-01,2035000.0,2.5,1000000,999
4381549,reflections at keppel bay,17 keppel bay view ,condominium,3.0,4,central region,bukit merah,maritime square,2011.0,1129.0,1464.0,2022-01-02,2695000.0,3.0,99,99
6522624,skyline residences,612 telok blangah road ,condominium,3.0,4,central region,bukit merah,telok blangah drive,2015.0,283.0,1292.0,2021-11-28,3168000.0,3.0,1000000,999
7155191,j gateway,2 gateway drive ,condominium,2.0,22,west region,jurong east,jurong gateway,2016.0,738.0,1518.0,2021-10-12,2739000.0,3.0,99,99
2343039,the landmark,173 chin swee road ,condominium,2.0,3,central region,outram,pearl's hill,2020.0,396.0,1076.0,2021-12-24,2592500.0,3.0,99,99
1956340,signature at lewis,lewis road,apartment,2.0,10,central region,tanglin,nassim,2011.0,32.0,979.0,2021-10-14,1870000.0,2.0,1000000,999
1339105,eight riversuites,6 whampoa east ,condominium,2.0,12,central region,kallang,bendemeer,2016.0,862.0,700.0,2021-11-26,1155000.0,2.0,99,99
7531292,honolulu tower,bukit timah road,apartment,5.0,10,central region,tanglin,nassim,1985.0,30.0,5822.0,2021-10-20,15276800.0,4.0,1000000,999
9827865,zyanya,lorong 25a geylang,apartment,2.0,14,central region,geylang,aljunied,1930.0,34.0,893.0,2021-12-28,1718200.0,3.0,1000000,999
9301439,tivoli grande,126 koon seng road ,apartment,1.0,15,central region,marine parade,katong,2012.0,82.0,700.0,2021-06-08,1078000.0,2.0,1000000,999
4858029,rv point,river valley road,apartment,,9,central region,singapore river,robertson quay,2015.0,36.0,420.0,2021-11-12,935000.0,1.0,999,999
1732834,verticus,3 jalan kemaman ,apartment,2.0,12,central region,novena,balestier,1960.0,162.0,700.0,2022-01-05,1581800.0,2.0,1000000,999
3460283,marina one residences,21 marina way ,apartment,4.0,1,central region,downtown core,central subzone,2017.0,1042.0,2045.0,2021-03-25,6042200.0,4.0,99,99
7673618,verticus,jalan kemaman,apartment,1.0,12,central region,novena,balestier,1960.0,162.0,463.0,2021-12-31,1031800.0,1.0,1000000,999
6130289,parc riviera,101 west coast vale ,condominium,2.0,5,west region,clementi,west coast,2019.0,752.0,1033.0,2022-01-05,1526800.0,2.0,99,99
7558101,the greenwich,3 seletar road ,condominium,2.0,28,north-east region,serangoon,seletar hills,2014.0,319.0,1076.0,2021-07-05,1507000.0,3.0,99,99
8114920,the water edge,lorong 38 geylang,apartment,1.0,14,central region,geylang,aljunied,2013.0,98.0,441.0,2021-10-08,767800.0,1.0,1000000,999
5434595,the peak @ cairnhill i,51 cairnhill circle ,apartment,1.0,9,central region,newton,cairnhill,2014.0,52.0,926.0,2021-05-13,3740000.0,2.0,1000000,999
9199217,bedok residences,bedok north drive,apartment,3.0,16,east region,bedok,bedok north,2015.0,583.0,1238.0,2021-12-29,2068000.0,3.0,99,99
5204241,marina one residences,23 marina way ,apartment,1.0,1,central region,downtown core,central subzone,2017.0,1042.0,678.0,2021-06-30,1936000.0,1.0,99,99
9161741,the glades,6 bedok rise ,condominium,1.0,16,east region,bedok,bedok south,2016.0,726.0,657.0,2021-10-06,1122000.0,2.0,99,99
9094614,nouvel 18,16 anderson road ,condominium,4.0,10,central region,newton,orange grove,2014.0,156.0,1679.0,2022-01-04,5376800.0,3.0,1000000,999
7868772,parc clematis,10 jalan lempeng ,apartment,2.0,5,west region,clementi,faber,2023.0,1468.0,861.0,2021-12-31,1085500.0,3.0,99,99
7116223,cairnhill crest,cairnhill circle,condominium,,9,central region,newton,cairnhill,2004.0,248.0,1980.0,2021-12-20,5060000.0,4.0,1000000,999
5850515,sant ritz,1 pheng geck avenue ,condominium,2.0,13,central region,toa payoh,sennett,2016.0,214.0,958.0,2021-11-03,1677500.0,3.0,99,99
3184272,verdale,14 de souza avenue ,apartment,4.0,21,central region,bukit timah,anak bukit,1960.0,258.0,1410.0,2021-12-31,2707400.0,4.0,99,99
2381459,canninghill piers,clarke quay,apartment,2.0,6,central region,singapore river,clarke quay,1970.0,696.0,829.0,2021-12-15,2448600.0,2.0,99,99
4945893,one pearl bank,pearl bank,apartment,3.0,3,central region,outram,pearl's hill,1930.0,774.0,1432.0,2021-12-19,3491400.0,4.5,99,99
6303732,international plaza,10 anson road ,apartment,2.0,2,central region,downtown core,tanjong pagar,1976.0,210.0,1033.0,2021-12-29,1683000.0,3.0,99,99
6524894,adana @ thomson,old upper thomson road,apartment,2.0,20,north-east region,ang mo kio,sembawang hills,2018.0,74.0,600.0,2021-11-02,1133000.0,2.0,1000000,999
6302946,silversea,46 marine parade road ,condominium,4.0,15,central region,marine parade,marine parade,2014.0,383.0,4596.0,2021-06-12,13255000.0,4.5,99,99
5547726,draycott eight,draycott park,condominium,5.0,10,central region,newton,orange grove,2005.0,136.0,2880.0,2021-12-21,7466800.0,4.0,99,99
7913801,casa al mare,jalan loyang besar,apartment,2.0,17,east region,pasir ris,pasir ris park,2021.0,49.0,764.0,2021-12-20,1338700.0,2.0,1000000,999
8110823,high park residences,fernvale road,apartment,2.0,28,north-east region,sengkang,fernvale,2019.0,1390.0,689.0,2021-10-31,935000.0,2.0,99,99
4213014,the topiary,fernvale lane,condominium,3.0,28,north-east region,sengkang,fernvale,2016.0,700.0,1259.0,2021-11-15,1540000.0,3.0,99,99
8845611,canninghill piers,clarke quay,apartment,,6,central region,singapore river,clarke quay,1970.0,696.0,861.0,2021-12-15,2200000.0,3.0,99,99
9776014,riveredge,21 sampan place ,condominium,2.0,15,central region,kallang,tanjong rhu,2008.0,135.0,1335.0,2021-11-14,1980000.0,3.0,99,99
1244226,kopar at newton,6 makeway avenue ,apartment,2.0,9,central region,novena,moulmein,1930.0,378.0,1055.0,2021-12-07,2600100.0,3.0,99,99
1258524,seahill,119 west coast crescent ,condominium,1.0,5,west region,clementi,clementi west,2016.0,478.0,517.0,2021-10-28,867800.0,1.0,99,99
6247071,eight riversuites,whampoa east,condominium,2.0,12,central region,kallang,bendemeer,2016.0,862.0,979.0,2021-10-16,1683000.0,3.0,99,99
9196896,the m,middle road,apartment,2.0,7,central region,downtown core,bugis,1930.0,522.0,732.0,2022-01-01,1955800.0,2.5,99,99
5135674,the oliv,11c balmoral road ,apartment,4.0,10,central region,tanglin,nassim,2013.0,23.0,3336.0,2021-10-23,13200000.0,4.0,1000000,999
8194905,seastrand,17 pasir ris link ,condominium,1.0,18,east region,pasir ris,pasir ris park,2014.0,473.0,571.0,2021-12-21,693000.0,0.0,99,99
4974616,the rochester residences,rochester drive,apartment,3.0,5,central region,queenstown,one north,2011.0,366.0,1948.0,2021-09-27,3146000.0,3.0,99,99
2295284,marina one residences,marina way,apartment,1.0,1,central region,downtown core,central subzone,2017.0,1042.0,721.0,2021-10-20,1815000.0,1.0,99,99
2406303,reflections at keppel bay,keppel bay view,condominium,3.0,4,central region,bukit merah,maritime square,2011.0,1129.0,1851.0,2021-10-29,3387000.0,3.0,99,99
2107607,fourth avenue residences,8 fourth avenue ,apartment,2.0,10,central region,bukit timah,coronation road,1930.0,476.0,915.0,2022-01-01,2266000.0,3.5,99,99
5812819,normanton park,49 normanton park ,apartment,1.0,5,central region,queenstown,kent ridge,1930.0,1862.0,527.0,2021-12-22,1057100.0,1.0,99,99
4048494,oue twin peaks,33 leonie hill road ,condominium,2.0,9,central region,river valley,leonie hill,2015.0,462.0,1603.0,2021-09-09,5280000.0,3.0,99,99
2247268,nouvel 18,18 anderson road ,condominium,3.0,10,central region,newton,orange grove,2014.0,156.0,1582.0,2021-02-10,5343800.0,3.0,1000000,999
8651329,mooi residences,139 holland road ,apartment,2.0,10,central region,bukit timah,leedon park,1930.0,24.0,592.0,2021-12-08,1670800.0,2.0,1000000,999
4328500,klimt cairnhill,cairnhill road,apartment,4.0,9,central region,newton,cairnhill,1930.0,138.0,2056.0,2021-12-07,8475500.0,4.0,1000000,999
9117576,the line @ tanjong rhu,6 tanjong rhu road ,condominium,2.0,15,central region,kallang,tanjong rhu,2016.0,130.0,1055.0,2021-07-08,2539200.0,3.0,1000000,999
2902368,the sail @ marina bay,marina boulevard,apartment,2.0,1,central region,downtown core,central subzone,2008.0,1111.0,893.0,2021-12-01,2186800.0,2.0,99,99
5242018,tivoli grande,126 koon seng road ,apartment,1.0,15,central region,marine parade,katong,2012.0,82.0,700.0,2021-03-31,1210000.0,2.0,1000000,999
2752533,pullman residences newton,18 dunearn road ,apartment,2.0,11,central region,novena,moulmein,1930.0,340.0,667.0,2022-01-02,1941500.0,2.0,1000000,999
5625316,reflections at keppel bay,keppel bay view,condominium,3.0,4,central region,bukit merah,maritime square,2011.0,1129.0,1600.0,2021-10-30,2948000.0,3.0,99,99
5373382,juniper hill,ewe boon road,apartment,,10,central region,tanglin,nassim,1930.0,115.0,915.0,2021-12-08,2675200.0,3.0,1000000,999
2625223,the tennery,woodlands road,apartment,2.0,23,west region,choa chu kang,teck whye,2014.0,338.0,624.0,2021-11-01,825000.0,0.0,99,99
2644328,scotts square,scotts road,apartment,3.0,9,central region,orchard,boulevard,2011.0,338.0,1227.0,2021-09-27,5720000.0,3.0,1000000,999
9210680,gramercy park,grange road,condominium,3.0,10,central region,tanglin,chatsworth,2016.0,174.0,2088.0,2021-10-04,7986000.0,3.0,1000000,999
4984316,la fiesta,60 sengkang square ,condominium,2.0,19,north-east region,sengkang,sengkang town centre,2016.0,810.0,732.0,2022-01-05,1056000.0,2.0,99,99
